ticker,price,judgment,score,rsi,macd_diff,ma20,ma50,bb_pct,momentum_1w,momentum_1m,momentum_3m,vol_ratio,pe_ratio,eps_growth,revenue_growth,signals
601328.SS,6.91,HOLD,5,59.7,0.029,6.75,6.8,84.4,0.58,3.91,-3.42,0.95,6.685501,-0.18,0.082,"['RSI=59.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=84.4%(売りシグナル)']"
2099.HK,146.7,HOLD,-10,29.5,-4.042,181.02,189.37,5.5,-9.67,-27.45,-3.23,1.37,11.144309,4.204,0.355,"['RSI=29.5 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=5.5%(買いシグナル)', '1ヶ月モメンタム -27.4%(強い下落)']"
603993.SS,17.55,HOLD,-10,28.2,-0.506,21.48,22.44,0.5,-9.35,-20.15,-2.5,1.04,12.110129,0.842,-0.024,"['RSI=28.2 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=0.5%(買いシグナル)', '1ヶ月モメンタム -20.2%(強い下落)']"
6862.HK,15.85,HOLD,-5,41.3,-0.164,16.79,16.29,2.5,-3.59,-5.93,7.31,0.51,16.041248,-0.15,-0.037,"['RSI=41.3 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=2.5%(買いシグナル)']"
005830.KS,179300.0,HOLD,-25,51.2,-1988.557,186055.0,161034.0,29.5,0.11,-11.24,44.95,0.07,6.0367093,-0.314,-0.063,"['RSI=51.2 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -11.2%(強い下落)']"
601211.SS,17.54,HOLD,-10,26.2,-0.038,18.4,19.57,14.6,-1.41,-10.56,-15.55,0.92,11.513569,-0.216,1.282,"['RSI=26.2 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=14.6%(買いシグナル)', '1ヶ月モメンタム -10.6%(強い下落)']"
0268.HK,9.6,HOLD,-10,40.3,0.167,9.67,11.86,45.5,1.16,-11.19,-30.08,1.0,40.125584,1.518,0.126,"['RSI=40.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -11.2%(強い下落)']"
601995.SS,33.78,HOLD,-20,36.0,-0.021,34.33,34.82,4.8,-0.44,-2.62,-2.94,0.83,15.675465,2.461,0.491,"['RSI=36.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=4.8%(買いシグナル)']"
3898.HK,37.8,SELL,-30,32.7,-0.432,41.15,41.24,14.6,-3.42,-13.9,-2.02,0.88,9.287064,0.204,0.148,"['RSI=32.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=14.6%(買いシグナル)', '1ヶ月モメンタム -13.9%(強い下落)']"
018260.KS,156100.0,SELL,-40,40.9,-623.511,167820.0,171538.0,22.6,-4.35,-11.1,-7.41,0.12,13.090075,-0.037,-0.029,"['RSI=40.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -11.1%(強い下落)']"
601398.SS,7.5,HOLD,5,66.0,0.065,7.16,7.34,101.0,3.45,5.49,-3.97,1.18,7.3610964,0.08,0.058,"['RSI=66.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'BB上限付近 bb_pct=101.0%(売りシグナル)']"
1209.HK,45.6,HOLD,-25,46.9,-0.16,46.68,45.85,30.2,1.51,-6.56,4.68,1.54,20.859312,0.074,0.065,"['RSI=46.9 中立', 'MACD デッドクロス(売りシグナル)', '出来高急増 1.5x(注目)']"
000100.KS,95600.0,SELL,-40,38.1,-89.193,102024.84,105749.59,24.2,-3.92,-15.1,-17.43,0.18,29.03764,,0.101,"['RSI=38.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -15.1%(強い下落)']"
2611.HK,14.27,SELL,-40,33.2,-0.028,15.2,16.43,27.7,-0.21,-20.19,-15.41,1.11,8.233283,-0.216,1.282,"['RSI=33.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -20.2%(強い下落)']"
011200.KS,20150.0,HOLD,-5,44.4,-158.851,21436.49,20533.82,16.3,-3.36,-9.5,1.07,0.14,17.384426,-0.559,-0.142,"['RSI=44.4 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=16.3%(買いシグナル)']"
0151.HK,4.73,HOLD,-15,45.0,-0.003,4.8,4.78,33.3,0.21,-5.21,-3.07,1.32,11.5254965,-0.078,0.021,"['RSI=45.0 中立', 'MACD デッドクロス(売りシグナル)']"
600028.SS,6.08,HOLD,-5,40.6,-0.102,6.63,6.39,18.5,-3.95,-4.55,4.11,0.53,14.177781,0.045,-0.109,"['RSI=40.6 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=18.5%(買いシグナル)']"
1766.HK,5.36,HOLD,-20,35.1,-0.03,5.64,5.8,13.3,-1.65,-9.61,-13.55,0.92,7.694554,-0.025,0.025,"['RSI=35.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=13.3%(買いシグナル)']"
600026.SS,23.46,HOLD,10,59.5,-0.211,22.53,17.84,60.8,-1.3,38.41,96.48,0.66,18.20072,0.043,-0.026,"['RSI=59.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +38.4%(強い上昇)']"
1988.HK,3.84,HOLD,-15,37.6,-0.018,3.98,3.95,12.2,-1.79,-7.91,-5.19,3.32,5.1819377,-0.148,-0.074,"['RSI=37.6 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=12.2%(買いシグナル)', '出来高急増 3.3x(注目)']"
2018.HK,32.22,HOLD,-20,37.7,0.045,34.4,36.38,26.9,-2.19,-16.4,-14.81,2.59,9.8745,0.329,0.15,"['RSI=37.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -16.4%(強い下落)', '出来高急増 2.6x(注目)']"
0270.HK,7.39,HOLD,-25,46.6,-0.02,7.5,7.34,26.5,-0.54,-4.15,6.64,1.93,10.557143,,-0.171,"['RSI=46.6 中立', 'MACD デッドクロス(売りシグナル)', '出来高急増 1.9x(注目)']"
601166.SS,18.79,HOLD,15,51.7,0.078,18.56,18.97,72.8,-0.21,1.62,-5.5,0.85,5.2049866,0.157,1.665,"['RSI=51.7 中立', 'MACD ゴールデンクロス(買いシグナル)']"
600276.SS,55.14,HOLD,0,43.1,0.223,55.77,58.37,38.7,-0.81,-5.31,-8.56,0.81,34.832596,0.03,0.127,"['RSI=43.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
2268.HK,52.95,SELL,-30,35.4,-0.287,58.4,63.33,14.0,-2.49,-20.91,-24.36,1.04,27.076447,0.5,0.622,"['RSI=35.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=14.0%(買いシグナル)', '1ヶ月モメンタム -20.9%(強い下落)']"
600309.SS,77.0,HOLD,-5,35.4,-1.679,86.77,84.59,1.6,-3.06,-9.37,3.75,0.91,11.25731,0.728,0.712,"['RSI=35.4 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=1.6%(買いシグナル)']"
003230.KS,1169000.0,HOLD,15,55.1,10649.004,1123310.62,1152151.06,65.3,8.04,-6.13,-6.43,0.38,13.102088,0.872,0.44,"['RSI=55.1 中立', 'MACD ゴールデンクロス(買いシグナル)']"
0144.HK,16.46,HOLD,-15,46.1,-0.088,16.92,16.15,5.6,-3.52,0.0,7.23,1.78,9.410284,-0.267,0.674,"['RSI=46.1 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=5.6%(買いシグナル)', '出来高急増 1.8x(注目)']"
0914.HK,22.24,SELL,-40,37.9,-0.106,23.51,23.9,23.7,-2.37,-11.82,-0.71,0.54,9.7239485,0.0,-0.114,"['RSI=37.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -11.8%(強い下落)']"
600703.SS,16.54,HOLD,0,50.7,-0.041,16.48,15.95,51.6,-7.08,3.96,25.59,1.09,53.354843,,0.157,"['RSI=50.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']"
0392.HK,33.36,HOLD,-5,35.2,-0.265,35.14,34.62,-11.5,-4.03,-6.66,1.28,1.28,6.7868333,0.082,0.052,"['RSI=35.2 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-11.5%(買いシグナル)']"
3888.HK,23.58,HOLD,0,33.4,0.072,25.05,27.89,13.9,-2.32,-15.54,-16.2,0.89,15.568252,-0.483,-0.17,"['RSI=33.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=13.9%(買いシグナル)', '1ヶ月モメンタム -15.5%(強い下落)']"
0136.HK,1.62,HOLD,-20,24.6,-0.017,1.87,2.09,9.8,-4.71,-26.03,-28.63,1.51,8.214177,,0.199,"['RSI=24.6 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=9.8%(買いシグナル)', '1ヶ月モメンタム -26.0%(強い下落)', '出来高急増 1.5x(注目)']"
2618.HK,13.94,BUY,40,65.4,0.197,12.44,11.8,76.2,2.95,21.01,17.84,0.62,7.6162333,0.129,0.219,"['RSI=65.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +21.0%(強い上昇)']"
688012.SS,309.3,SELL,-30,38.4,-2.55,332.77,342.71,16.9,-3.58,-10.22,10.79,0.92,45.224983,0.311,0.215,"['RSI=38.4 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=16.9%(買いシグナル)', '1ヶ月モメンタム -10.2%(強い下落)']"
600989.SS,31.87,BUY,40,62.6,0.105,28.94,24.64,68.8,-6.62,38.38,78.44,0.87,15.234226,0.365,0.435,"['RSI=62.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +38.4%(強い上昇)']"
0168.HK,48.4,HOLD,-20,40.0,-0.118,50.11,50.51,18.1,-2.42,-6.11,-4.82,0.92,11.750339,0.016,-0.002,"['RSI=40.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=18.1%(買いシグナル)']"
1519.HK,9.49,HOLD,0,36.4,0.0,9.87,10.57,19.3,0.74,-10.3,-9.62,1.23,17.369164,1.947,0.131,"['RSI=36.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=19.3%(買いシグナル)', '1ヶ月モメンタム -10.3%(強い下落)']"
1099.HK,20.86,HOLD,-15,46.8,-0.026,21.1,20.96,33.6,-2.71,-3.87,5.09,0.88,7.2126045,5.48,-0.015,"['RSI=46.8 中立', 'MACD デッドクロス(売りシグナル)']"
600332.SS,25.12,HOLD,0,43.3,0.005,25.27,25.33,28.4,-1.72,0.04,-2.1,1.01,13.045624,,0.007,"['RSI=43.3 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
0285.HK,31.02,HOLD,0,45.1,0.141,31.21,32.82,45.9,-0.26,-7.07,-5.66,0.92,9.931019,0.14,0.026,"['RSI=45.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
0780.HK,19.41,HOLD,-10,38.0,0.06,20.03,21.88,32.1,0.47,-12.33,-12.96,0.51,10.078688,0.2,0.104,"['RSI=38.0 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -12.3%(強い下落)']"
034220.KS,11560.0,HOLD,-25,45.6,-60.984,12476.5,12208.2,32.8,-0.17,-17.19,-3.43,0.26,6.404217,,-0.081,"['RSI=45.6 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -17.2%(強い下落)']"
0390.HK,4.31,HOLD,-15,37.1,-0.079,4.77,4.47,5.2,-4.86,-13.1,14.02,0.78,3.5353262,-0.108,-0.044,"['RSI=37.1 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=5.2%(買いシグナル)', '1ヶ月モメンタム -13.1%(強い下落)']"
2525.HK,179.0,SELL,-30,38.2,-1.41,199.32,204.16,8.2,-7.16,-18.56,2.23,1.1,35.604156,,0.475,"['RSI=38.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=8.2%(買いシグナル)', '1ヶ月モメンタム -18.6%(強い下落)']"
0004.HK,23.62,SELL,-40,39.7,-0.124,24.68,24.88,25.0,-1.91,-10.19,2.87,0.91,15.682369,,0.048,"['RSI=39.7 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -10.2%(強い下落)']"
601088.SS,49.55,BUY,30,67.4,0.182,46.07,43.22,82.5,2.19,19.54,23.87,0.96,17.7118,-0.118,-0.131,"['RSI=67.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', 'BB上限付近 bb_pct=82.5%(売りシグナル)', '1ヶ月モメンタム +19.5%(強い上昇)']"
010950.KS,110400.0,HOLD,-15,48.8,-2042.203,117010.0,105128.0,32.9,3.66,-3.58,35.46,0.08,11.672597,,-0.014,"['RSI=48.8 中立', 'MACD デッドクロス(売りシグナル)']"
2883.HK,9.57,HOLD,-15,48.4,-0.146,10.04,9.13,21.8,-2.05,-5.53,38.49,0.38,8.616011,0.464,0.036,"['RSI=48.4 中立', 'MACD デッドクロス(売りシグナル)']"
1772.HK,58.4,SELL,-35,44.7,-0.557,62.19,62.12,25.0,-7.67,-12.18,13.07,1.79,44.997784,1.496,0.441,"['RSI=44.7 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -12.2%(強い下落)', '出来高急増 1.8x(注目)']"
0322.HK,12.47,HOLD,-5,42.5,-0.082,12.92,12.5,2.3,-1.89,-4.81,2.47,0.95,13.629562,0.204,-0.027,"['RSI=42.5 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=2.3%(買いシグナル)']"
9880.HK,99.0,SELL,-30,31.2,-0.772,112.62,126.04,16.7,-5.71,-29.64,-11.45,1.12,-55.82985,,0.276,"['RSI=31.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=16.7%(買いシグナル)', '1ヶ月モメンタム -29.6%(強い下落)']"
601816.SS,5.07,BUY,30,52.7,0.006,5.04,5.01,60.0,-1.93,3.26,-0.98,0.69,17.611506,0.094,0.026,"['RSI=52.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']"
1044.HK,27.38,HOLD,-5,38.5,-0.166,28.42,28.14,13.4,-0.8,-6.81,-4.73,0.84,10.637286,0.308,0.039,"['RSI=38.5 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=13.4%(買いシグナル)']"
0126Z0.KS,515500.0,SELL,-40,39.9,-1345.754,571025.0,605530.0,27.3,-1.81,-21.3,-23.4,0.11,28.293085,,,"['RSI=39.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -21.3%(強い下落)']"
9863.HK,43.84,HOLD,15,53.3,0.456,42.32,43.64,67.4,-1.62,-2.84,-13.19,1.11,9.534615,,0.736,"['RSI=53.3 中立', 'MACD ゴールデンクロス(買いシグナル)']"
603986.SS,290.2,HOLD,15,50.2,0.577,293.44,285.4,44.4,-5.21,-5.99,43.54,1.1,84.97804,0.613,0.314,"['RSI=50.2 中立', 'MACD ゴールデンクロス(買いシグナル)']"
0384.HK,7.81,HOLD,-5,44.3,-0.036,8.0,7.88,16.5,-1.01,-3.34,1.71,1.26,13.087119,-0.244,-0.018,"['RSI=44.3 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=16.5%(買いシグナル)']"
601456.SS,9.28,HOLD,-20,31.0,-0.006,9.56,9.74,6.9,-1.49,-4.72,-13.19,0.87,23.161781,-0.061,1.173,"['RSI=31.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=6.9%(買いシグナル)']"
1357.HK,4.85,BUY,30,25.9,0.04,5.39,6.71,2.9,-7.62,-21.65,-33.65,1.54,15.035808,0.299,0.123,"['RSI=25.9 売られすぎ(買いシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=2.9%(買いシグナル)', '1ヶ月モメンタム -21.6%(強い下落)', '出来高急増 1.5x(注目)']"
600000.SS,10.28,HOLD,15,54.5,0.091,9.98,10.47,79.3,-0.1,3.94,-10.92,0.86,6.024626,0.437,2.565,"['RSI=54.5 中立', 'MACD ゴールデンクロス(買いシグナル)']"
601658.SS,5.05,HOLD,15,47.1,0.016,5.04,5.12,56.2,-1.17,-0.39,-3.95,0.81,6.9627323,-0.148,0.04,"['RSI=47.1 中立', 'MACD ゴールデンクロス(買いシグナル)']"
0316.HK,146.9,HOLD,-15,51.5,-1.456,150.33,137.41,31.5,-1.28,3.52,18.85,1.29,13.531845,-0.679,-0.2,"['RSI=51.5 中立', 'MACD デッドクロス(売りシグナル)']"
1929.HK,11.18,HOLD,-10,25.0,-0.074,12.32,13.29,16.7,-2.44,-21.6,-11.97,1.1,11.377977,0.008,-0.011,"['RSI=25.0 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=16.7%(買いシグナル)', '1ヶ月モメンタム -21.6%(強い下落)']"
600600.SS,62.56,BUY,30,49.4,0.029,62.53,62.24,51.1,-1.99,1.66,0.51,0.95,17.910362,0.016,-0.002,"['RSI=49.4 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']"
2380.HK,3.3,HOLD,-15,50.9,-0.006,3.31,3.25,47.9,-0.6,3.77,-1.79,0.81,9.104097,-0.564,-0.046,"['RSI=50.9 中立', 'MACD デッドクロス(売りシグナル)']"
600089.SS,28.01,HOLD,-5,42.2,-0.53,30.34,28.54,8.4,-4.4,-2.57,25.77,0.56,22.142292,0.815,0.003,"['RSI=42.2 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=8.4%(買いシグナル)']"
0763.HK,23.4,HOLD,-20,30.0,-0.126,25.68,27.26,3.6,-7.36,-15.03,-13.59,1.57,8.394958,-0.458,0.068,"['RSI=30.0 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=3.6%(買いシグナル)', '1ヶ月モメンタム -15.0%(強い下落)', '出来高急増 1.6x(注目)']"
3800.HK,0.99,SELL,-40,33.3,-0.014,1.11,1.12,9.3,-5.71,-19.51,-9.17,1.95,15.14392,,-0.353,"['RSI=33.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=9.3%(買いシグナル)', '1ヶ月モメンタム -19.5%(強い下落)', '出来高急増 2.0x(注目)']"
1193.HK,19.99,HOLD,-20,36.1,-0.033,20.67,21.22,18.5,-1.33,-9.3,-12.09,1.16,10.854102,-0.308,-0.044,"['RSI=36.1 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=18.5%(買いシグナル)']"
600188.SS,21.06,HOLD,10,62.8,-0.083,19.58,16.51,75.0,0.77,21.38,59.18,0.8,16.088003,-0.645,-0.019,"['RSI=62.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +21.4%(強い上昇)']"
601601.SS,39.16,HOLD,0,39.1,0.113,40.1,42.9,30.8,-1.11,-8.7,-4.0,0.8,7.965243,0.353,0.546,"['RSI=39.1 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)']"
090430.KS,139300.0,HOLD,20,51.9,283.576,138305.0,136926.0,52.3,4.97,-11.05,14.93,0.15,21.266388,,0.066,"['RSI=51.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム -11.0%(強い下落)']"
600674.SS,15.6,HOLD,10,63.0,-0.016,15.16,14.46,65.9,0.26,12.64,9.32,0.79,14.682353,-0.17,-0.113,"['RSI=63.0 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)', '1ヶ月モメンタム +12.6%(強い上昇)']"
3323.HK,5.21,HOLD,-25,34.3,-0.131,6.1,5.7,9.8,-8.92,-18.08,8.32,1.56,7.062145,0.333,-0.012,"['RSI=34.3 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=9.8%(買いシグナル)', '1ヶ月モメンタム -18.1%(強い下落)', '出来高急増 1.6x(注目)']"
600031.SS,19.43,HOLD,-10,26.9,-0.304,21.94,22.29,-0.7,-6.81,-15.96,-7.78,0.9,15.465067,0.487,0.105,"['RSI=26.9 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-0.7%(買いシグナル)', '1ヶ月モメンタム -16.0%(強い下落)']"
600489.SS,26.08,HOLD,-15,32.7,-0.75,30.86,29.94,-8.6,-11.2,-11.62,15.3,0.97,17.045752,0.057,0.08,"['RSI=32.7 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=-8.6%(買いシグナル)', '1ヶ月モメンタム -11.6%(強い下落)']"
161390.KS,55200.0,SELL,-40,37.3,-580.603,62185.0,64022.0,26.8,-1.95,-25.1,-9.8,0.12,4.286889,0.02,1.223,"['RSI=37.3 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -25.1%(強い下落)']"
603288.SS,37.85,BUY,30,56.6,0.167,36.93,36.73,71.1,-1.71,6.2,3.03,0.72,27.477312,-0.026,0.025,"['RSI=56.6 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']"
0916.HK,7.91,HOLD,0,56.5,-0.026,7.82,7.34,56.3,-4.0,8.95,18.06,0.71,8.727255,-0.377,-0.14,"['RSI=56.5 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']"
323410.KS,23950.0,HOLD,-25,46.0,-121.322,25045.3,24074.34,33.6,0.0,-14.26,11.95,0.21,18.977299,-0.103,0.027,"['RSI=46.0 中立', 'MACD デッドクロス(売りシグナル)', '1ヶ月モメンタム -14.3%(強い下落)']"
2588.HK,76.9,SELL,-50,38.2,-0.651,81.8,82.61,22.8,0.92,-13.21,5.34,1.65,7.233833,-0.042,0.075,"['RSI=38.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -13.2%(強い下落)', '出来高急増 1.6x(注目)']"
6990.HK,417.6,HOLD,15,53.5,6.109,396.13,420.0,72.7,0.43,0.38,-0.38,1.23,748.3871,,-0.313,"['RSI=53.5 中立', 'MACD ゴールデンクロス(買いシグナル)']"
600905.SS,4.33,HOLD,0,58.2,-0.002,4.27,4.19,62.1,-0.69,6.13,5.1,1.07,17.907362,-0.528,-0.024,"['RSI=58.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']"
603259.SS,90.9,SELL,-40,40.2,-0.199,94.3,96.79,24.8,-0.22,-10.8,0.34,0.87,16.126858,0.581,0.104,"['RSI=40.2 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', '1ヶ月モメンタム -10.8%(強い下落)']"
600887.SS,26.39,HOLD,15,45.6,0.07,26.33,26.83,54.6,-1.68,-0.34,-8.53,0.76,14.108074,-0.037,-0.017,"['RSI=45.6 中立', 'MACD ゴールデンクロス(買いシグナル)']"
000001.SS,3957.05,SELL,-30,31.9,-18.172,4100.79,4103.46,-19.7,-3.13,-3.06,2.24,19.88,,,,"['RSI=31.9 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-19.7%(買いシグナル)', '出来高急増 19.9x(注目)']"
601336.SS,68.76,SELL,-30,32.8,-0.287,73.3,77.6,4.7,-1.6,-11.51,-0.52,0.88,9.035575,0.88,0.244,"['RSI=32.8 中立', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=4.7%(買いシグナル)', '1ヶ月モメンタム -11.5%(強い下落)']"
1585.HK,10.91,HOLD,20,40.9,0.005,11.26,11.48,16.1,-1.36,-8.16,-10.35,1.8,8.488789,0.577,0.331,"['RSI=40.9 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=16.1%(買いシグナル)', '出来高急増 1.8x(注目)']"
0968.HK,3.44,BUY,40,53.7,0.004,3.38,3.37,62.2,3.3,-7.03,14.67,1.58,12.839654,,-0.007,"['RSI=53.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)', '出来高急増 1.6x(注目)']"
0177.HK,9.81,HOLD,-15,42.8,-0.022,10.02,9.95,9.1,-0.71,-2.68,-2.0,2.34,9.207743,0.031,-0.128,"['RSI=42.8 中立', 'MACD デッドクロス(売りシグナル)', 'BB下限付近 bb_pct=9.1%(買いシグナル)', '出来高急増 2.3x(注目)']"
047050.KS,78500.0,HOLD,0,60.6,-92.328,73265.0,66231.0,79.6,9.03,7.24,56.06,0.48,16.563404,,,"['RSI=60.6 中立', 'MACD デッドクロス(売りシグナル)', 'MA 上昇トレンド(買いシグナル)']"
601229.SS,9.89,BUY,30,53.7,0.02,9.82,9.76,64.5,-0.3,-0.8,0.82,0.77,5.890306,0.162,1.333,"['RSI=53.7 中立', 'MACD ゴールデンクロス(買いシグナル)', 'MA 上昇トレンド(買いシグナル)']"
601881.SS,13.75,BUY,30,27.5,0.007,14.24,15.01,10.8,-1.72,-7.28,-14.91,0.82,11.370027,0.872,0.628,"['RSI=27.5 売られすぎ(買いシグナル)', 'MACD ゴールデンクロス(買いシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=10.8%(買いシグナル)']"
600019.SS,6.57,HOLD,0,29.9,-0.053,7.0,7.12,-6.5,-4.51,-5.06,-7.59,0.5,12.954236,1.299,0.018,"['RSI=29.9 売られすぎ(買いシグナル)', 'MACD デッドクロス(売りシグナル)', 'MA 下降トレンド(売りシグナル)', 'BB下限付近 bb_pct=-6.5%(買いシグナル)']"
